custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,4.178119463,20.97928888,0,0.9396926208,-0.3420201433,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,4.97928888,20.17811946,0,0.906307787,-0.4226182617,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,5.629165125,19.25,0,0.8660254038,-0.5,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-5.629165125,19.25,0,-0.8660254038,-0.5,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-4.97928888,20.17811946,0,-0.906307787,-0.4226182617,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-4.178119463,20.97928888,0,-0.9396926208,-0.3420201433,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-3.25,21.62916512,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-2.223130932,22.10800204,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-1.128713155,22.40125039,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,0,22.75,0,1,0,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,1.172125199,22.64745233,0,0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,2.308635967,22.34292519,0,0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,3.375,21.84567148,0,0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-3.375,21.84567148,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-2.308635967,22.34292519,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-1.172125199,22.64745233,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,0,22.75,0,1,0,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,1.172125199,22.64745233,0,0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,2.308635967,22.34292519,0,0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,3.375,21.84567148,0,0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-3.375,21.84567148,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-2.308635967,22.34292519,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-1.172125199,22.64745233,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;


custom,sphere,default,0.9090909091,0.9090909091,0.9090909091,1,1,0.6,0.6,1,1,20.25534,15.160715,-0.4974,0,1,0,0,parent(1),clip;
custom,sphere,default,0.09090909091,0.2727272727,0.09090909091,1,0,0,0,1,1,20.974466,17.25659757,-4.505262244,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.09090909091,0.2727272727,0.09090909091,1,0,0,0,1,1,18.974466,17.25659757,-4.505262244,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.06363636364,0.1818181818,0.09090909091,1,1,1,1,1,1,20.9821262,17.47394414,-4.519836275,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.06363636364,0.1818181818,0.09090909091,1,1,1,1,1,1,18.9821262,17.47394414,-4.519836275,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.06363636364,0.09090909091,0.09090909091,1,0,0,0.7,1,1,20.9821262,16.3912907,-4.734410307,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.06363636364,0.09090909091,0.09090909091,1,0,0,0.7,1,1,18.9821262,16.3912907,-4.734410307,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.1818181818,0.09090909091,0.09090909091,1,0.75,0.15,0.15,1,1,21.96354576,15.7839285,-4.061262522,0.9914448614,0,0.1305261922,0,parent(1),clip;
custom,sphere,default,0.1818181818,0.09090909091,0.09090909091,1,0.75,0.15,0.15,1,1,17.93779844,15.7839285,-4.03482778,0.9914448614,0,-0.1305261922,0,parent(1),clip;
custom,cylinder,default,0.2,0.05,0.2,1,1,0.6,0.6,1,1,20,15.4,-4.3,0,1,1,0,parent(1),clip;
custom,cylinder,default,0.2,0.05,0.2,1,0,0,0,1,1,20,15.2,-4.2,0,1,1,0,parent(1),clip;
custom,cylinder,default,0.4,0.06,0.4,1,0.9,0.6,0,1,1,24,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.4,0.06,0.4,1,0.9,0.6,0,1,1,16,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.42,0.04,0.42,1,0.1,0.45,0.9,1,1,24,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.42,0.04,0.42,1,0.1,0.45,0.9,1,1,16,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.44,0.01,0.44,1,0.9,0.6,0,1,1,24,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.44,0.01,0.44,1,0.9,0.6,0,1,1,16,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,arena2tex,0.35,0.07,0.35,1,0.1,0.45,0.9,1,1,24,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,arena2tex,0.35,0.07,0.35,1,0.1,0.45,0.9,1,1,16,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.15,0.2,0.15,1,0.9,0.6,0,1,1,24,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.15,0.2,0.15,1,0.9,0.6,0,1,1,16,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.13,0.22,0.13,1,0.1,0.45,0.9,1,1,24,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.13,0.22,0.13,1,0.1,0.45,0.9,1,1,16,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,20,22.5,0,1,0,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,21.12871316,22.40125039,0,0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,22.22313093,22.10800204,0,0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,23.25,21.62916512,0,0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,24.17811946,20.97928888,0,0.9396926208,-0.3420201433,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,24.97928888,20.17811946,0,0.906307787,-0.4226182617,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,25.62916513,19.25,0,0.8660254038,-0.5,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,14.37083488,19.25,0,-0.8660254038,-0.5,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,15.02071112,20.17811946,0,-0.906307787,-0.4226182617,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,15.82188054,20.97928888,0,-0.9396926208,-0.3420201433,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,16.75,21.62916512,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,17.77686907,22.10800204,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,18.87128685,22.40125039,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,20,22.75,0,1,0,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,21.1721252,22.64745233,0,0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,22.30863597,22.34292519,0,0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,23.375,21.84567148,0,0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,16.625,21.84567148,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,17.69136403,22.34292519,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,18.8278748,22.64745233,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,20,22.75,0,1,0,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,21.1721252,22.64745233,0,0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,22.30863597,22.34292519,0,0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,23.375,21.84567148,0,0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,16.625,21.84567148,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,17.69136403,22.34292519,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,18.8278748,22.64745233,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;


custom,sphere,default,0.9090909091,0.9090909091,0.9090909091,1,1,0.6,0.6,1,1,-19.74466,15.160715,-0.4974,0,1,0,0,parent(1),clip;
custom,sphere,default,0.09090909091,0.2727272727,0.09090909091,1,0,0,0,1,1,-19.025534,17.25659757,-4.505262244,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.09090909091,0.2727272727,0.09090909091,1,0,0,0,1,1,-21.025534,17.25659757,-4.505262244,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.06363636364,0.1818181818,0.09090909091,1,1,1,1,1,1,-19.0178738,17.47394414,-4.519836275,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.06363636364,0.1818181818,0.09090909091,1,1,1,1,1,1,-21.0178738,17.47394414,-4.519836275,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.06363636364,0.09090909091,0.09090909091,1,0,0,0.7,1,1,-19.0178738,16.3912907,-4.734410307,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.06363636364,0.09090909091,0.09090909091,1,0,0,0.7,1,1,-21.0178738,16.3912907,-4.734410307,0.9961946981,0,0,-0.08715574275,parent(1),clip;
custom,sphere,default,0.1818181818,0.09090909091,0.09090909091,1,0.75,0.15,0.15,1,1,-18.03645424,15.7839285,-4.061262522,0.9914448614,0,0.1305261922,0,parent(1),clip;
custom,sphere,default,0.1818181818,0.09090909091,0.09090909091,1,0.75,0.15,0.15,1,1,-22.06220156,15.7839285,-4.03482778,0.9914448614,0,-0.1305261922,0,parent(1),clip;
custom,cylinder,default,0.2,0.05,0.2,1,1,0.6,0.6,1,1,-20,15.4,-4.3,0,1,1,0,parent(1),clip;
custom,cylinder,default,0.2,0.05,0.2,1,0,0,0,1,1,-20,15.2,-4.2,0,1,1,0,parent(1),clip;
custom,cylinder,default,0.4,0.06,0.4,1,0.9,0.6,0,1,1,-16,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.4,0.06,0.4,1,0.9,0.6,0,1,1,-24,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.42,0.04,0.42,1,0.1,0.45,0.9,1,1,-16,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.42,0.04,0.42,1,0.1,0.45,0.9,1,1,-24,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.44,0.01,0.44,1,0.9,0.6,0,1,1,-16,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.44,0.01,0.44,1,0.9,0.6,0,1,1,-24,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,arena2tex,0.35,0.07,0.35,1,0.1,0.45,0.9,1,1,-16,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,arena2tex,0.35,0.07,0.35,1,0.1,0.45,0.9,1,1,-24,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.15,0.2,0.15,1,0.9,0.6,0,1,1,-16,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.15,0.2,0.15,1,0.9,0.6,0,1,1,-24,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.13,0.22,0.13,1,0.1,0.45,0.9,1,1,-16,19,0,0.8987940463,-0.4383711468,0,0,parent(1),clip;
custom,cylinder,default,0.13,0.22,0.13,1,0.1,0.45,0.9,1,1,-24,19,0,0.8987940463,0.4383711468,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-20,22.5,0,1,0,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-18.87128685,22.40125039,0,0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-17.77686907,22.10800204,0,0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-16.75,21.62916512,0,0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-15.82188054,20.97928888,0,0.9396926208,-0.3420201433,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-15.02071112,20.17811946,0,0.906307787,-0.4226182617,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-14.37083488,19.25,0,0.8660254038,-0.5,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-25.62916513,19.25,0,-0.8660254038,-0.5,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-24.97928888,20.17811946,0,-0.906307787,-0.4226182617,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-24.17811946,20.97928888,0,-0.9396926208,-0.3420201433,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-23.25,21.62916512,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-22.22313093,22.10800204,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1134464014,0.04,0.04,1,0.3,0.3,0.3,1,1,-21.12871316,22.40125039,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-20,22.75,0,1,0,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-18.8278748,22.64745233,0,0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-17.69136403,22.34292519,0,0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-16.625,21.84567148,0,0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-23.375,21.84567148,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-22.30863597,22.34292519,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1178097245,0.02,0.2,1,0.1,0.45,0.9,1,1,-21.1721252,22.64745233,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-20,22.75,0,1,0,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-18.8278748,22.64745233,0,0.9961946981,-0.08715574275,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-17.69136403,22.34292519,0,0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-16.625,21.84567148,0,0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-23.375,21.84567148,0,-0.9659258263,-0.2588190451,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-22.30863597,22.34292519,0,-0.984807753,-0.1736481777,0,0,parent(1),clip;
custom,cuboid,default,0.1278097245,0.03,0.05,1,0.9,0.6,0,1,1,-21.1721252,22.64745233,0,-0.9961946981,-0.08715574275,0,0,parent(1),clip;














custom,cuboid,cannonregionmat,0.1,0.1,0.1,1,0,0,0,0,0,0,15.2,0.5,0.9396926208,0,0,-0.3420201433,umvrs(2,2):0,15.2,0.5,0,17.2,0.5,0.9396926208,0,0,-0.3420201433,0.984807753,0,0,0.1736481777,12|0,17.2,0.5,0,15.2,0.5,0.984807753,0,0,0.1736481777,0.9396926208,0,0,-0.3420201433,12;



custom,sphere,default,0.4545454545,0.3636363636,0.2727272727,1,1,0.6,0.6,1,1,4.147109323,15.52766197,-0.14922,0.9238795325,-0.3826834324,0,0,parent(2),clip;
custom,sphere,default,0.4545454545,0.3636363636,0.2727272727,1,1,0.6,0.6,1,1,-4.327661969,15.34710932,-0.14922,0.9238795325,0.3826834324,0,0,parent(2),clip;

custom,sphere,default,0.4545454545,0.3636363636,0.2727272727,1,1,0.6,0.6,1,1,24.14710932,15.52766197,-0.14922,0.9238795325,-0.3826834324,0,0,parent(2),clip;
custom,sphere,default,0.4545454545,0.3636363636,0.2727272727,1,1,0.6,0.6,1,1,15.67233803,15.34710932,-0.14922,0.9238795325,0.3826834324,0,0,parent(2),clip;

custom,sphere,default,0.4545454545,0.3636363636,0.2727272727,1,1,0.6,0.6,1,1,-15.85289068,15.52766197,-0.14922,0.9238795325,-0.3826834324,0,0,parent(2),clip;
custom,sphere,default,0.4545454545,0.3636363636,0.2727272727,1,1,0.6,0.6,1,1,-24.32766197,15.34710932,-0.14922,0.9238795325,0.3826834324,0,0,parent(2),clip;








custom,cuboid,cannonregionmat,0.1,0.1,0.1,1,0,0,0,0,0,0,11,-1,0.9396926208,0,0,-0.3420201433,umvrs(3,2):0,11,-1,0,13,-1,0.9396926208,0,0,-0.3420201433,0.984807753,0,0,0.1736481777,12|0,13,-1,0,11,-1,0.984807753,0,0,0.1736481777,0.9396926208,0,0,-0.3420201433,12;



custom,sphere,default,0.3636363636,0.3636363636,0.5454545455,1,0.75,0.15,0.15,1,1,3.09912767,11.24703287,-1.37596616,0.9576621969,-0.03378266443,0.2566048123,0.1260786201,parent(3),clip;
custom,sphere,default,0.3636363636,0.3636363636,0.5454545455,1,0.75,0.15,0.15,1,1,-3.276032411,11.24703287,-1.27383016,0.9576621969,0.03378266443,-0.2566048123,0.1260786201,parent(3),clip;

custom,sphere,default,0.3636363636,0.3636363636,0.5454545455,1,0.75,0.15,0.15,1,1,23.09912767,11.24703287,-1.37596616,0.9576621969,-0.03378266443,0.2566048123,0.1260786201,parent(3),clip;
custom,sphere,default,0.3636363636,0.3636363636,0.5454545455,1,0.75,0.15,0.15,1,1,16.72396759,11.24703287,-1.27383016,0.9576621969,0.03378266443,-0.2566048123,0.1260786201,parent(3),clip;

custom,sphere,default,0.3636363636,0.3636363636,0.5454545455,1,0.75,0.15,0.15,1,1,-16.90087233,11.24703287,-1.37596616,0.9576621969,-0.03378266443,0.2566048123,0.1260786201,parent(3),clip;
custom,sphere,default,0.3636363636,0.3636363636,0.5454545455,1,0.75,0.15,0.15,1,1,-23.27603241,11.24703287,-1.27383016,0.9576621969,0.03378266443,-0.2566048123,0.1260786201,parent(3),clip;








