custom,killcuboid,cannonregionmat,1,1,1,1,0,0,0,1,1,0,100,0,0.9009687597,0,-0.4338839638,0,umvrs(3,16):0,100,0,0,100.1,0,0.9009687597,0,-0.4338839638,0,0.6370811196,-0.6370811196,-0.306802293,0.306802293,0.05|0,100.1,0,0,100,0,0.6370811196,-0.6370811196,-0.306802293,0.306802293,0,-0.9009687597,0,0.4338839638,0.05|0,100,0,0,100.1,0,0,-0.9009687597,0,0.4338839638,-0.6370811196,-0.6370811196,0.306802293,0.306802293,0.05|0,100.1,0,0,100,0,-0.6370811196,-0.6370811196,0.306802293,0.306802293,-0.9009687597,0,0.4338839638,0,0.05|0,100,0,0,100.1,0,-0.9009687597,0,0.4338839638,0,-0.6370811196,0.6370811196,0.306802293,-0.306802293,0.05|0,100.1,0,0,100,0,-0.6370811196,0.6370811196,0.306802293,-0.306802293,0,0.9009687597,0,-0.4338839638,0.05|0,100,0,0,100.1,0,0,0.9009687597,0,-0.4338839638,0.6370811196,0.6370811196,-0.306802293,-0.306802293,0.05|0,100.1,0,0,100,0,0.6370811196,0.6370811196,-0.306802293,-0.306802293,0.9009687597,0,-0.4338839638,0,0.05|0,100,0,0,100.1,0,0.9009687597,0,-0.4338839638,0,0.6370811196,-0.6370811196,-0.306802293,0.306802293,0.05|0,100.1,0,0,100,0,0.6370811196,-0.6370811196,-0.306802293,0.306802293,0,-0.9009687597,0,0.4338839638,0.05|0,100,0,0,100.1,0,0,-0.9009687597,0,0.4338839638,-0.6370811196,-0.6370811196,0.306802293,0.306802293,0.05|0,100.1,0,0,100,0,-0.6370811196,-0.6370811196,0.306802293,0.306802293,-0.9009687597,0,0.4338839638,0,0.05|0,100,0,0,100.1,0,-0.9009687597,0,0.4338839638,0,-0.6370811196,0.6370811196,0.306802293,-0.306802293,0.05|0,100.1,0,0,100,0,-0.6370811196,0.6370811196,0.306802293,-0.306802293,0,0.9009687597,0,-0.4338839638,0.05|0,100,0,0,100.1,0,0,0.9009687597,0,-0.4338839638,0.6370811196,0.6370811196,-0.306802293,-0.306802293,0.05|0,100.1,0,0,100,0,0.6370811196,0.6370811196,-0.306802293,-0.306802293,0.9009687597,0,-0.4338839638,0,0.05;
















custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,0,99999,99999,0,150,0,0.9009688,0,-0.433884,0,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0.5,0,99999,99999,11.9299534,146.1939766,-14.9597037,0.8836569,-0.1757703,-0.425547,0.0846466,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,0,99999,99999,22.0436796,135.3553391,-27.6419282,0.8323866,-0.3447858,-0.4008565,0.1660402,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,1,99999,99999,28.8014553,119.1341716,-36.1159196,0.7491281,-0.5005514,-0.3607613,0.241053,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,0,99999,99999,31.1744706,100,-39.0915897,0.6370811,-0.6370811,-0.3068023,0.3068023,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,1,99999,99999,28.8014553,80.8658284,-36.1159196,0.5005514,-0.7491281,-0.241053,0.3607613,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,0,1,99999,99999,22.0436796,64.6446609,-27.6419282,0.3447858,-0.8323866,-0.1660402,0.4008565,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,1,99999,99999,11.9299534,53.8060234,-14.9597037,0.1757703,-0.8836569,-0.0846466,0.425547,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,0,99999,99999,0,50,0,0,-0.9009688,0,0.433884,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,1,99999,99999,-11.9299534,53.8060234,14.9597037,-0.1757703,-0.8836569,0.0846466,0.425547,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,0,1,99999,99999,-22.0436796,64.6446609,27.6419282,-0.3447858,-0.8323866,0.1660402,0.4008565,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,1,99999,99999,-28.8014553,80.8658284,36.1159196,-0.5005514,-0.7491281,0.241053,0.3607613,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,0,99999,99999,-31.1744706,100,39.0915897,-0.6370811,-0.6370811,0.3068023,0.3068023,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,1,99999,99999,-28.8014553,119.1341716,36.1159196,-0.7491281,-0.5005514,0.3607613,0.241053,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,0,99999,99999,-22.0436796,135.3553391,27.6419282,-0.8323866,-0.3447858,0.4008565,0.1660402,parent(3),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0.5,0,99999,99999,-11.9299534,146.1939766,14.9597037,-0.8836569,-0.1757703,0.425547,0.0846466,parent(3),clip;
custom,killcuboid,cannonregionmat,1,1,1,1,0,0,0,1,1,0,100,0,0.7818312493,0,-0.6234900943,0,umvrs(4,16):0,100,0,0,100.1,0,0.7818312493,0,-0.6234900943,0,0.5528381781,0.5528381781,-0.4408740737,-0.4408740737,0.05|0,100.1,0,0,100,0,0.5528381781,0.5528381781,-0.4408740737,-0.4408740737,0,0.7818312493,0,-0.6234900943,0.05|0,100,0,0,100.1,0,0,0.7818312493,0,-0.6234900943,-0.5528381781,0.5528381781,0.4408740737,-0.4408740737,0.05|0,100.1,0,0,100,0,-0.5528381781,0.5528381781,0.4408740737,-0.4408740737,-0.7818312493,0,0.6234900943,0,0.05|0,100,0,0,100.1,0,-0.7818312493,0,0.6234900943,0,-0.5528381781,-0.5528381781,0.4408740737,0.4408740737,0.05|0,100.1,0,0,100,0,-0.5528381781,-0.5528381781,0.4408740737,0.4408740737,0,-0.7818312493,0,0.6234900943,0.05|0,100,0,0,100.1,0,0,-0.7818312493,0,0.6234900943,0.5528381781,-0.5528381781,-0.4408740737,0.4408740737,0.05|0,100.1,0,0,100,0,0.5528381781,-0.5528381781,-0.4408740737,0.4408740737,0.7818312493,0,-0.6234900943,0,0.05|0,100,0,0,100.1,0,0.7818312493,0,-0.6234900943,0,0.5528381781,0.5528381781,-0.4408740737,-0.4408740737,0.05|0,100.1,0,0,100,0,0.5528381781,0.5528381781,-0.4408740737,-0.4408740737,0,0.7818312493,0,-0.6234900943,0.05|0,100,0,0,100.1,0,0,0.7818312493,0,-0.6234900943,-0.5528381781,0.5528381781,0.4408740737,-0.4408740737,0.05|0,100.1,0,0,100,0,-0.5528381781,0.5528381781,0.4408740737,-0.4408740737,-0.7818312493,0,0.6234900943,0,0.05|0,100,0,0,100.1,0,-0.7818312493,0,0.6234900943,0,-0.5528381781,-0.5528381781,0.4408740737,0.4408740737,0.05|0,100.1,0,0,100,0,-0.5528381781,-0.5528381781,0.4408740737,0.4408740737,0,-0.7818312493,0,0.6234900943,0.05|0,100,0,0,100.1,0,0,-0.7818312493,0,0.6234900943,0.5528381781,-0.5528381781,-0.4408740737,0.4408740737,0.05|0,100.1,0,0,100,0,0.5528381781,-0.5528381781,-0.4408740737,0.4408740737,0.7818312493,0,-0.6234900943,0,0.05;
















custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,0,99999,99999,0,150,0,0.7818312,0,-0.6234901,0,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0.5,0,99999,99999,4.2577398,146.1939766,-18.6544412,0.7668086,-0.1525277,-0.6115099,0.1216369,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,0,99999,99999,7.8672773,135.3553391,-34.4689128,0.7223179,-0.2991939,-0.5760297,0.2385993,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,1,99999,99999,10.2790931,119.1341716,-45.0358049,0.6500689,-0.4343622,-0.5184131,0.3463925,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,0,99999,99999,11.1260102,100,-48.7464039,0.5528382,-0.5528382,-0.4408741,0.4408741,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,1,99999,99999,10.2790931,80.8658284,-45.0358049,0.4343622,-0.6500689,-0.3463925,0.5184131,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,0,1,99999,99999,7.8672773,64.6446609,-34.4689128,0.2991939,-0.7223179,-0.2385993,0.5760297,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,1,99999,99999,4.2577398,53.8060234,-18.6544412,0.1525277,-0.7668086,-0.1216369,0.6115099,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,0,99999,99999,0,50,0,0,-0.7818312,0,0.6234901,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,1,99999,99999,-4.2577398,53.8060234,18.6544412,-0.1525277,-0.7668086,0.1216369,0.6115099,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,0,1,99999,99999,-7.8672773,64.6446609,34.4689128,-0.2991939,-0.7223179,0.2385993,0.5760297,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,1,99999,99999,-10.2790931,80.8658284,45.0358049,-0.4343622,-0.6500689,0.3463925,0.5184131,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,0,99999,99999,-11.1260102,100,48.7464039,-0.5528382,-0.5528382,0.4408741,0.4408741,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,1,99999,99999,-10.2790931,119.1341716,45.0358049,-0.6500689,-0.4343622,0.5184131,0.3463925,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,0,99999,99999,-7.8672773,135.3553391,34.4689128,-0.7223179,-0.2991939,0.5760297,0.2385993,parent(4),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0.5,0,99999,99999,-4.2577398,146.1939766,18.6544412,-0.7668086,-0.1525277,0.6115099,0.1216369,parent(4),clip;
custom,killcuboid,cannonregionmat,1,1,1,1,0,0,0,1,1,0,100,0,0.6234900943,0,-0.7818312493,0,umvrs(5,16):0,100,0,0,100.1,0,0.6234900943,0,-0.7818312493,0,0.4408740737,-0.4408740737,-0.5528381781,0.5528381781,0.05|0,100.1,0,0,100,0,0.4408740737,-0.4408740737,-0.5528381781,0.5528381781,0,-0.6234900943,0,0.7818312493,0.05|0,100,0,0,100.1,0,0,-0.6234900943,0,0.7818312493,-0.4408740737,-0.4408740737,0.5528381781,0.5528381781,0.05|0,100.1,0,0,100,0,-0.4408740737,-0.4408740737,0.5528381781,0.5528381781,-0.6234900943,0,0.7818312493,0,0.05|0,100,0,0,100.1,0,-0.6234900943,0,0.7818312493,0,-0.4408740737,0.4408740737,0.5528381781,-0.5528381781,0.05|0,100.1,0,0,100,0,-0.4408740737,0.4408740737,0.5528381781,-0.5528381781,0,0.6234900943,0,-0.7818312493,0.05|0,100,0,0,100.1,0,0,0.6234900943,0,-0.7818312493,0.4408740737,0.4408740737,-0.5528381781,-0.5528381781,0.05|0,100.1,0,0,100,0,0.4408740737,0.4408740737,-0.5528381781,-0.5528381781,0.6234900943,0,-0.7818312493,0,0.05|0,100,0,0,100.1,0,0.6234900943,0,-0.7818312493,0,0.4408740737,-0.4408740737,-0.5528381781,0.5528381781,0.05|0,100.1,0,0,100,0,0.4408740737,-0.4408740737,-0.5528381781,0.5528381781,0,-0.6234900943,0,0.7818312493,0.05|0,100,0,0,100.1,0,0,-0.6234900943,0,0.7818312493,-0.4408740737,-0.4408740737,0.5528381781,0.5528381781,0.05|0,100.1,0,0,100,0,-0.4408740737,-0.4408740737,0.5528381781,0.5528381781,-0.6234900943,0,0.7818312493,0,0.05|0,100,0,0,100.1,0,-0.6234900943,0,0.7818312493,0,-0.4408740737,0.4408740737,0.5528381781,-0.5528381781,0.05|0,100.1,0,0,100,0,-0.4408740737,0.4408740737,0.5528381781,-0.5528381781,0,0.6234900943,0,-0.7818312493,0.05|0,100,0,0,100.1,0,0,0.6234900943,0,-0.7818312493,0.4408740737,0.4408740737,-0.5528381781,-0.5528381781,0.05|0,100.1,0,0,100,0,0.4408740737,0.4408740737,-0.5528381781,-0.5528381781,0.6234900943,0,-0.7818312493,0,0.05;
















custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,0,99999,99999,0,150,0,0.6234901,0,-0.7818312,0,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0.5,0,99999,99999,-4.2577398,146.1939766,-18.6544412,0.6115099,-0.1216369,-0.7668086,0.1525277,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,0,99999,99999,-7.8672773,135.3553391,-34.4689128,0.5760297,-0.2385993,-0.7223179,0.2991939,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,1,99999,99999,-10.2790931,119.1341716,-45.0358049,0.5184131,-0.3463925,-0.6500689,0.4343622,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,0,99999,99999,-11.1260102,100,-48.7464039,0.4408741,-0.4408741,-0.5528382,0.5528382,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,1,99999,99999,-10.2790931,80.8658284,-45.0358049,0.3463925,-0.5184131,-0.4343622,0.6500689,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,0,1,99999,99999,-7.8672773,64.6446609,-34.4689128,0.2385993,-0.5760297,-0.2991939,0.7223179,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,1,99999,99999,-4.2577398,53.8060234,-18.6544412,0.1216369,-0.6115099,-0.1525277,0.7668086,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,0,99999,99999,0,50,0,0,-0.6234901,0,0.7818312,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0,1,99999,99999,4.2577398,53.8060234,18.6544412,-0.1216369,-0.6115099,0.1525277,0.7668086,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,0,1,99999,99999,7.8672773,64.6446609,34.4689128,-0.2385993,-0.5760297,0.2991939,0.7223179,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,1,99999,99999,10.2790931,80.8658284,45.0358049,-0.3463925,-0.5184131,0.4343622,0.6500689,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,0,1,0,99999,99999,11.1260102,100,48.7464039,-0.4408741,-0.4408741,0.5528382,0.5528382,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,1,99999,99999,10.2790931,119.1341716,45.0358049,-0.5184131,-0.3463925,0.6500689,0.4343622,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,1,0,99999,99999,7.8672773,135.3553391,34.4689128,-0.5760297,-0.2385993,0.7223179,0.2991939,parent(5),clip;
custom,cuboid,bombtex,2.033495408,0.2,0.2,1,1,0.5,0,99999,99999,4.2577398,146.1939766,18.6544412,-0.6115099,-0.1216369,0.7668086,0.1525277,parent(5),clip;
custom,killcuboid,cannonregionmat,1,1,1,1,0,0,0,1,1,0,100,0,0.4338839638,0,-0.9009687597,0,umvrs(6,16):0,100,0,0,100.1,0,0.4338839638,0,-0.9009687597,0,0.306802293,0.306802293,-0.6370811196,-0.6370811196,0.05|0,100.1,0,0,100,0,0.306802293,0.306802293,-0.6370811196,-0.6370811196,0,0.4338839638,0,-0.9009687597,0.05|0,100,0,0,100.1,0,0,0.4338839638,0,-0.9009687597,-0.306802293,0.306802293,0.6370811196,-0.6370811196,0.05|0,100.1,0,0,100,0,-0.306802293,0.306802293,0.6370811196,-0.6370811196,-0.4338839638,0,0.9009687597,0,0.05|0,100,0,0,100.1,0,-0.4338839638,0,0.9009687597,0,-0.306802293,-0.306802293,0.6370811196,0.6370811196,0.05|0,100.1,0,0,100,0,-0.306802293,-0.306802293,0.6370811196,0.6370811196,0,-0.4338839638,0,0.9009687597,0.05|0,100,0,0,100.1,0,0,-0.4338839638,0,0.9009687597,0.306802293,-0.306802293,-0.6370811196,0.6370811196,0.05|0,100.1,0,0,100,0,0.306802293,-0.306802293,-0.6370811196,0.6370811196,0.4338839638,0,-0.9009687597,0,0.05|0,100,0,0,100.1,0,0.4338839638,0,-0.9009687597,0,0.306802293,0.306802293,-0.6370811196,-0.6370811196,0.05|0,100.1,0,0,100,0,0.306802293,0.306802293,-0.6370811196,-0.6370811196,0,0.4338839638,0,-0.9009687597,0.05|0,100,0,0,100.1,0,0,0.4338839638,0,-0.9009687597,-0.306802293,0.306802293,0.6370811196,-0.6370811196,0.05|0,100.1,0,0,100,0,-0.306802293,0.306802293,0.6370811196,-0.6370811196,-0.4338839638,0,0.9009687597,0,0.05|0,100,0,0,100.1,0,-0.4338839638,0,0.9009687597,0,-0.306802293,-0.306802293,0.6370811196,0.6370811196,0.05|0,100.1,0,0,100,0,-0.306802293,-0.306802293,0.6370811196,0.6370811196,0,-0.4338839638,0,0.9009687597,0.05|0,100,0,0,100.1,0,0,-0.4338839638,0,0.9009687597,0.306802293,-0.306802293,-0.6370811196,0.6370811196,0.05|0,100.1,0,0,100,0,0.306802293,-0.306802293,-0.6370811196,0.6370811196,0.4338839638,0,-0.9009687597,0,0.05;



