
Result;
map,disablebounds;
base,Cube_001,5,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,5,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,5,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,5,100030,0,0,1,1,0;
base,Cube_001,5,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,5,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,5,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,5,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,5,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,5,100000,30,0,1,16324552277619100,0;
base,Cube_001,5,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,5,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,5,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,5,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,5,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,5,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,5,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,5,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,5,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,5,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,5,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,10,100000,-30,0,1,0,0;
base,Cube_001,10,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,10,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,10,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,10,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,10,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,10,100030,0,0,1,1,0;
base,Cube_001,10,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,10,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,10,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,10,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,10,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,10,100000,30,0,1,16324552277619100,0;
base,Cube_001,10,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,10,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,10,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,10,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,10,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,10,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,10,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,10,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,10,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,10,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,10,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,15,100000,-30,0,1,0,0;
base,Cube_001,15,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,15,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,15,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,15,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,15,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,15,100030,0,0,1,1,0;
base,Cube_001,15,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,15,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,15,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,15,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,15,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,15,100000,30,0,1,16324552277619100,0;
base,Cube_001,15,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,15,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,15,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,15,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,15,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,15,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,15,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,15,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,15,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,15,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,15,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,20,100000,-30,0,1,0,0;
base,Cube_001,20,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,20,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,20,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,20,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,20,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,20,100030,0,0,1,1,0;
base,Cube_001,20,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,20,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,20,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,20,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,20,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,20,100000,30,0,1,16324552277619100,0;
base,Cube_001,20,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,20,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,20,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,20,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,20,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,20,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,20,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,20,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,20,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,20,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,20,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,25,100000,-30,0,1,0,0;
base,Cube_001,25,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,25,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,25,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,25,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,25,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,25,100030,0,0,1,1,0;
base,Cube_001,25,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,25,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,25,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,25,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,25,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,25,100000,30,0,1,16324552277619100,0;
base,Cube_001,25,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,25,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,25,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,25,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,25,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,25,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,25,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,25,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,25,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,25,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,25,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,30,100000,-30,0,1,0,0;
base,Cube_001,30,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,30,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,30,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,30,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,30,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,30,100030,0,0,1,1,0;
base,Cube_001,30,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,30,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,30,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,30,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,30,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,30,100000,30,0,1,16324552277619100,0;
base,Cube_001,30,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,30,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,30,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,30,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,30,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,30,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,30,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,30,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,30,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,30,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,30,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,35,100000,-30,0,1,0,0;
base,Cube_001,35,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,35,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,35,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,35,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,35,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,35,100030,0,0,1,1,0;
base,Cube_001,35,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,35,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,35,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,35,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,35,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,35,100000,30,0,1,16324552277619100,0;
base,Cube_001,35,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,35,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,35,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,35,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,35,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,35,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,35,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,35,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,35,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,35,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,35,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,40,100000,-30,0,1,0,0;
base,Cube_001,40,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,40,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,40,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,40,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,40,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,40,100030,0,0,1,1,0;
base,Cube_001,40,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,40,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,40,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,40,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,40,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,40,100000,30,0,1,16324552277619100,0;
base,Cube_001,40,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,40,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,40,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,40,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,40,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,40,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,40,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,40,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,40,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,40,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,40,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,45,100000,-30,0,1,0,0;
base,Cube_001,45,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,45,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,45,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,45,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,45,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,45,100030,0,0,1,1,0;
base,Cube_001,45,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,45,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,45,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,45,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,45,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,45,100000,30,0,1,16324552277619100,0;
base,Cube_001,45,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,45,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,45,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,45,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,45,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,45,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,45,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,45,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,45,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,45,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,45,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,50,100000,-30,0,1,0,0;
base,Cube_001,50,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,50,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,50,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,50,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,50,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,50,100030,0,0,1,1,0;
base,Cube_001,50,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,50,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,50,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,50,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,50,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,50,100000,30,0,1,16324552277619100,0;
base,Cube_001,50,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,50,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,50,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,50,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,50,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,50,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,50,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,50,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,50,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,50,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,50,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,55,100000,-30,0,1,0,0;
base,Cube_001,55,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,55,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,55,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,55,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,55,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,55,100030,0,0,1,1,0;
base,Cube_001,55,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,55,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,55,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,55,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,55,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,55,100000,30,0,1,16324552277619100,0;
base,Cube_001,55,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,55,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,55,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,55,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,55,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,55,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,55,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,55,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,55,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,55,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,55,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,60,100000,-30,0,1,0,0;
base,Cube_001,60,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,60,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,60,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,60,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,60,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,60,100030,0,0,1,1,0;
base,Cube_001,60,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,60,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,60,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,60,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,60,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,60,100000,30,0,1,16324552277619100,0;
base,Cube_001,60,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,60,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,60,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,60,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,60,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,60,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,60,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,60,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,60,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,60,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,60,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,65,100000,-30,0,1,0,0;
base,Cube_001,65,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,65,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,65,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,65,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,65,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,65,100030,0,0,1,1,0;
base,Cube_001,65,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,65,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,65,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,65,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,65,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,65,100000,30,0,1,16324552277619100,0;
base,Cube_001,65,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,65,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,65,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,65,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,65,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,65,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,65,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,65,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,65,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,65,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,65,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,70,100000,-30,0,1,0,0;
base,Cube_001,70,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,70,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,70,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,70,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,70,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
base,Cube_001,70,100030,0,0,1,1,0;
base,Cube_001,70,100028.977774789,7.76457135307562,0,1,1.30322537284121,0;
base,Cube_001,70,100025.980762114,15,0,1,1.73205080756888,0;
base,Cube_001,70,100021.213203436,21.2132034355964,0,1,2.41421356237309,0;
base,Cube_001,70,100015,25.9807621135332,0,1,3.73205080756888,0;
base,Cube_001,70,100007.764571353,28.9777747886721,0,1,7.59575411272514,0;
base,Cube_001,70,100000,30,0,1,16324552277619100,0;
base,Cube_001,70,99992.2354286469,28.9777747886721,0,1,-7.59575411272516,0;
base,Cube_001,70,99985,25.9807621135332,0,1,-3.73205080756888,0;
base,Cube_001,70,99978.7867965644,21.2132034355964,0,1,-2.4142135623731,0;
base,Cube_001,70,99974.0192378865,15,0,1,-1.73205080756888,0;
base,Cube_001,70,99971.0222252113,7.76457135307563,0,1,-1.30322537284121,0;
base,Cube_001,70,99970,3.67544536472586E-15,0,1,-1,0;
base,Cube_001,70,99971.0222252113,-7.76457135307561,0,1,-0.76732698797896,0;
base,Cube_001,70,99974.0192378865,-15,0,1,-0.577350269189626,0;
base,Cube_001,70,99978.7867965644,-21.2132034355964,0,1,-0.414213562373095,0;
base,Cube_001,70,99985,-25.9807621135332,0,1,-0.267949192431123,0;
base,Cube_001,70,99992.2354286469,-28.9777747886721,0,1,-0.131652497587396,0;














base,Cube_001,75,100000,-30,0,1,0,0;
base,Cube_001,75,100007.764571353,-28.9777747886721,0,1,0.131652497587396,0;
base,Cube_001,75,100015,-25.9807621135332,0,1,0.267949192431123,0;
base,Cube_001,75,100021.213203436,-21.2132034355964,0,1,0.414213562373095,0;
base,Cube_001,75,100025.980762114,-15,0,1,0.577350269189626,0;
base,Cube_001,75,100028.977774789,-7.76457135307562,0,1,0.76732698797896,0;
