custom,tower2,stone1,2,1,2,0,1,1,1,1,1,394.6795,-56.58641,63.14141,0,0,0,1;
racing,killPrism,0.1021884,0.0081608,0.0775621,378.7900899,76.3731771,124.2928626,0.6623272,0.2476341,-0.6623272,0.2476341;
racing,killPrism,0.135177,0.0081608,0.058519,379.0517899,76.6006695,124.0131001,0.9366722,0.3502073,0,0;
racing,killCuboid,3.028,0.01,0.131,379.0451495,74.76959,108.6429914,-0.2580069,-0.6583559,0.2580069,-0.6583559;
racing,killPrism,0.1008752,0.0081608,0.0792472,378.7891793,74.988829,92.9881202,-0.2576552,-0.6584936,-0.2576552,0.6584936;
racing,killPrism,0.139,0.0081608,0.0582319,379.0465389,74.7460176,93.2678827,0,0,-0.3643795,0.9312506;
racing,killPrism,0.1008752,0.0081608,0.0792472,378.7891793,74.988829,124.2978626,-0.6584936,0.2576552,0.6584936,0.2576552;
racing,killPrism,0.139,0.0081608,0.0582319,379.0465389,74.7460176,124.0181001,-0.9312506,0.3643795,0,0;
racing,killCuboid,3.028,0.013,0.131,394.6810814,76.58209,124.2757605,0,0.9366722,0.3502073,0;
racing,killPrism,0.1026993,0.01206,0.0779499,379.0255108,76.3626084,124.5390551,0.3502073,0,0,0.9366722;
racing,killPrism,0.1358529,0.01206,0.0588116,379.3066721,76.5912382,124.2760467,0.247634,0.6623273,0.247634,0.6623273;
racing,killPrism,0.1026993,0.01206,0.0779499,410.336652,76.3626084,124.5414743,0,0.3502075,-0.9366721,0;
racing,killPrism,0.1358529,0.01206,0.0588116,410.0554907,76.5912382,124.2784659,0.6623273,0.247634,-0.6623273,-0.247634;
racing,killCuboid,3.028,0.013,0.133,394.6810814,74.77459,124.2807605,0,-0.9310558,0.3648768,0;
racing,killPrism,0.1013796,0.01206,0.0796434,379.0255108,74.994436,124.5373741,-0.3643795,0,0,0.9312506;
racing,killPrism,0.139695,0.01206,0.0585231,379.3066721,74.7504106,124.2787277,-0.2576552,0.6584936,-0.2576552,0.6584936;
racing,killPrism,0.1013796,0.01206,0.0796434,410.336652,74.994436,124.5373741,0,0.3643795,0.9312506,0;
racing,killPrism,0.139695,0.01206,0.0585231,410.0554907,74.7504106,124.2787277,-0.6584936,0.2576552,0.6584936,-0.2576552;
racing,killCuboid,3.028,0.01,0.131,410.3038505,76.59209,108.6398286,0.247634,0.6623273,0.247634,-0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.5664909,76.3731771,124.2896998,0.247634,0.6623273,-0.247634,0.6623273;
racing,killPrism,0.135177,0.0081608,0.058519,410.3047909,76.6006695,124.0099373,0.3502073,0.9366722,0,0;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.5689101,76.3731771,92.9899574,-0.6623272,0.2476341,-0.6623272,-0.2476341;
racing,killPrism,0.135177,0.0081608,0.058519,410.3072101,76.6006695,93.2697199,0,0,-0.9366722,-0.3502073;
racing,killCuboid,3.028,0.01,0.131,410.3138505,74.76959,108.6398286,0.2580069,-0.6583559,0.2580069,0.6583559;
racing,killPrism,0.1008752,0.0081608,0.0792472,410.5698207,74.988829,124.2946998,-0.2576552,0.6584936,0.2576552,0.6584936;
racing,killPrism,0.139,0.0081608,0.0582319,410.3124611,74.7460176,124.0149373,-0.3643795,0.9312506,0,0;
racing,killPrism,0.1008752,0.0081608,0.0792472,410.5698207,74.988829,92.9849574,0.6584936,0.2576552,0.6584936,-0.2576552;
racing,killPrism,0.139,0.0081608,0.0582319,410.3124611,74.7460176,93.2647199,0,0,0.9312506,-0.3643795;
racing,killCuboid,3.031,0.01,0.133,394.6779186,63.18109,93.0070595,-0.3502073,0,0,0.9366722;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.3477898,62.9521771,92.7344191,0,-0.9366722,0.3502073,0;
racing,killPrism,0.135177,0.0081608,0.058519,410.0680273,63.1796695,92.9961191,-0.247634,-0.6623273,0.247634,0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,379.0080474,62.9521771,92.7319999,0.9366722,0,0,0.3502075;	
racing,killPrism,0.135177,0.0081608,0.058519,379.2878099,63.1796695,92.9936999,0.6623273,0.247634,0.6623273,0.247634;
racing,killCuboid,3.027,0.01,0.143,394.6779186,61.2790005,93.0128495,-0.3931397,0,0,-0.9194788;
racing,killPrism,0.1505,0.0067735,0.0597567,379.3057685,61.255811,93.0153028,-0.6507291,0.2766796,-0.6507291,0.2766796;
racing,killPrism,0.1045,0.0067735,0.0861028,379.0200887,61.5330333,92.7482353,-0.92027,0,0,0.3912841;
racing,killPrism,0.1505,-0.0067735,0.0597567,410.0428232,61.255811,93.0153028,0.2766796,-0.6507291,-0.2766796,0.6507291;
racing,killPrism,0.1045,-0.0067735,0.0861028,410.328503,61.5330333,92.7482353,0,-0.92027,-0.3912841,0;
racing,killCuboid,3.031,0.01,0.133,379.0451495,63.18109,108.6429914,-0.247634,0.6623273,0.247634,0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,378.7725091,62.9521771,92.9731202,0.247634,-0.6623273,0.247634,0.6623273;
racing,killPrism,0.135177,0.0081608,0.058519,379.0342091,63.1796695,93.2528827,0,0,0.3502073,0.9366722;
racing,killPrism,0.1021884,0.0081608,0.0775621,378.7700899,62.9521771,124.3128626,0.6623272,0.2476341,-0.6623272,0.2476341;	
racing,killPrism,0.135177,0.0081608,0.058519,379.0317899,63.1796695,124.0331001,0.9366722,0.3502073,0,0;
racing,killCuboid,3.027,0.01,0.143,379.0509395,61.2790005,108.6429914,-0.2779917,-0.6501697,0.2779917,-0.6501697;
racing,killPrism,0.1505,0.0067735,0.0597567,379.0533928,61.255811,124.0151415,-0.92027,0.3912841,0,0;
racing,killPrism,0.1045,0.0067735,0.0861028,378.7863253,61.5330333,124.3008213,-0.6507291,0.2766796,0.6507291,0.2766796;
racing,killPrism,0.1505,-0.0067735,0.0597567,379.0533928,61.255811,93.2780868,0,0,-0.3912841,0.92027;
racing,killPrism,0.1045,-0.0067735,0.0861028,378.7863253,61.5330333,92.992407,-0.2766796,-0.6507291,-0.2766796,0.6507291;
racing,killCuboid,3.033,0.01,0.135,394.6810814,63.18609,124.2857605,0,0.9366722,0.3502073,0;
racing,killPrism,0.1021884,0.0081608,0.0775621,379.0012102,62.9521771,124.5634009,0.3502073,0,0,0.9366722;
racing,killPrism,0.135177,0.0081608,0.058519,379.2809727,63.1796695,124.3017009,0.247634,0.6623273,0.247634,0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.3609526,62.9521771,124.5658201,0,0.3502075,-0.9366722,0;	
racing,killPrism,0.135177,0.0081608,0.058519,410.0811901,63.1796695,124.3041201,0.6623273,0.247634,-0.6623273,-0.247634;
racing,killCuboid,3.027,0.01,0.143,394.6810814,61.2790005,124.2899705,0,-0.9194788,0.3931397,0;
racing,killPrism,0.1505,0.0067735,0.0597567,410.0532315,61.255811,124.2875172,-0.6507291,0.2766796,0.6507291,-0.2766796;
racing,killPrism,0.1045,0.0067735,0.0861028,410.3389113,61.5330333,124.5545847,0,0.3912841,0.9202699,0;
racing,killPrism,0.1505,-0.0067735,0.0597567,379.3061768,61.255811,124.2875172,-0.2766796,0.6507291,-0.2766796,0.6507291;
racing,killPrism,0.1045,-0.0067735,0.0861028,379.020497,61.5330333,124.5545847,-0.3912841,0,0,0.9202699;
racing,killCuboid,3.031,0.01,0.133,410.3138505,63.18109,108.6398286,0.247634,0.6623273,0.247634,-0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.5864909,62.9521771,124.3096998,0.247634,0.6623273,-0.247634,0.6623273;
racing,killPrism,0.135177,0.0081608,0.058519,410.3247909,63.1796695,124.0299373,0.3502073,0.9366722,0,0;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.5889101,62.9521771,92.9699574,-0.6623272,0.2476341,-0.6623272,-0.2476341;	
racing,killPrism,0.135177,0.0081608,0.058519,410.3272101,63.1796695,93.2497199,0,0,-0.9366722,-0.3502073;
racing,killCuboid,3.027,0.01,0.143,410.3080605,61.2790005,108.6398286,0.2779917,-0.6501697,0.2779917,0.6501697;
racing,killPrism,0.1505,0.0067735,0.0597567,410.3056072,61.255811,93.2676785,0,0,0.92027,-0.3912841;
racing,killPrism,0.1045,0.0067735,0.0861028,410.5726747,61.5330333,92.9819987,0.6507291,0.2766796,0.6507291,-0.2766796;
racing,killPrism,0.1505,-0.0067735,0.0597567,410.3056072,61.255811,124.0047332,-0.3912841,0.92027,0,0;
racing,killPrism,0.1045,-0.0067735,0.0861028,410.5726747,61.5330333,124.290413,-0.2766796,0.6507291,0.2766796,0.6507291;
racing,killCuboid,3.031,0.01,0.14,394.6779186,49.43609,93.0320595,-0.3502073,0,0,0.9366722;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.3477898,49.1821771,92.7344191,0,-0.9366722,0.3502073,0;
racing,killPrism,0.135177,0.0081608,0.058519,410.0680273,49.4096695,92.9961191,-0.247634,-0.6623273,0.247634,0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,379.0080474,49.1821771,92.7319999,0.9366722,0,0,0.3502075;	
racing,killPrism,0.135177,0.0081608,0.058519,379.2878099,49.4096695,92.9936999,0.6623273,0.247634,0.6623273,0.247634;
racing,killCuboid,3.027,0.01,0.143,394.6779186,47.5090005,93.0128495,-0.3931397,0,0,-0.9194788;
racing,killPrism,0.1505,0.0067735,0.0597567,379.3057685,47.485811,93.0153028,-0.6507291,0.2766796,-0.6507291,0.2766796;
racing,killPrism,0.1045,0.0067735,0.0861028,379.0200887,47.7630333,92.7482353,-0.92027,0,0,0.3912841;
racing,killPrism,0.1505,-0.0067735,0.0597567,410.0428232,47.485811,93.0153028,0.2766796,-0.6507291,-0.2766796,0.6507291;
racing,killPrism,0.1045,-0.0067735,0.0861028,410.328503,47.7630333,92.7482353,0,-0.92027,-0.3912841,0;
racing,killCuboid,3.031,0.01,0.14,379.0701495,49.43609,108.6429914,-0.247634,0.6623273,0.247634,0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,378.7725091,49.1821771,92.9731202,0.247634,-0.6623273,0.247634,0.6623273;
racing,killPrism,0.135177,0.0081608,0.058519,379.0342091,49.4096695,93.2528827,0,0,0.3502073,0.9366722;
racing,killPrism,0.1021884,0.0081608,0.0775621,378.7700899,49.1821771,124.3128626,0.6623272,0.2476341,-0.6623272,0.2476341;	
racing,killPrism,0.135177,0.0081608,0.058519,379.0317899,49.4096695,124.0331001,0.9366722,0.3502073,0,0;
racing,killCuboid,3.027,0.01,0.143,379.0509395,47.5090005,108.6429914,-0.2779917,-0.6501697,0.2779917,-0.6501697;
racing,killPrism,0.1505,0.0067735,0.0597567,379.0533928,47.485811,124.0151415,-0.92027,0.3912841,0,0;
racing,killPrism,0.1045,0.0067735,0.0861028,378.7863253,47.7630333,124.3008213,-0.6507291,0.2766796,0.6507291,0.2766796;
racing,killPrism,0.1505,-0.0067735,0.0597567,379.0533928,47.485811,93.2780868,0,0,-0.3912841,0.92027;
racing,killPrism,0.1045,-0.0067735,0.0861028,378.7863253,47.7630333,92.992407,-0.2766796,-0.6507291,-0.2766796,0.6507291;
racing,killCuboid,3.04,0.01,0.143,394.6810814,49.44109,124.2607605,0,0.9366722,0.3502073,0;
racing,killPrism,0.1021884,0.0081608,0.0775621,379.0012102,49.1821771,124.5634009,0.3502073,0,0,0.9366722;
racing,killPrism,0.135177,0.0081608,0.058519,379.2809727,49.4096695,124.3017009,0.247634,0.6623273,0.247634,0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.3609526,49.1821771,124.5658201,0,0.3502075,-0.9366722,0;	
racing,killPrism,0.135177,0.0081608,0.058519,410.0811901,49.4096695,124.3041201,0.6623273,0.247634,-0.6623273,-0.247634;
racing,killCuboid,3.027,0.01,0.143,394.6810814,47.5090005,124.2899705,0,-0.9194788,0.3931397,0;
racing,killPrism,0.1505,0.0067735,0.0597567,410.0532315,47.485811,124.2875172,-0.6507291,0.2766796,0.6507291,-0.2766796;
racing,killPrism,0.1045,0.0067735,0.0861028,410.3389113,47.7630333,124.5545847,0,0.3912841,0.9202699,0;
racing,killPrism,0.1505,-0.0067735,0.0597567,379.3061768,47.485811,124.2875172,-0.2766796,0.6507291,-0.2766796,0.6507291;
racing,killPrism,0.1045,-0.0067735,0.0861028,379.020497,47.7630333,124.5545847,-0.3912841,0,0,0.9202699;
racing,killCuboid,3.031,0.01,0.14,410.2888505,49.43609,108.6398286,0.247634,0.6623273,0.247634,-0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.5864909,49.1821771,124.3096998,0.247634,0.6623273,-0.247634,0.6623273;
racing,killPrism,0.135177,0.0081608,0.058519,410.3247909,49.4096695,124.0299373,0.3502073,0.9366722,0,0;
racing,killPrism,0.1021884,0.0081608,0.0775621,410.5889101,49.1821771,92.9699574,-0.6623272,0.2476341,-0.6623272,-0.2476341;	
racing,killPrism,0.135177,0.0081608,0.058519,410.3272101,49.4096695,93.2497199,0,0,-0.9366722,-0.3502073;
racing,killCuboid,3.027,0.01,0.143,410.3080605,47.5090005,108.6398286,0.2779917,-0.6501697,0.2779917,0.6501697;
racing,killPrism,0.1505,0.0067735,0.0597567,410.3056072,47.485811,93.2676785,0,0,0.92027,-0.3912841;
racing,killPrism,0.1045,0.0067735,0.0861028,410.5726747,47.7630333,92.9819987,0.6507291,0.2766796,0.6507291,-0.2766796;
racing,killPrism,0.1505,-0.0067735,0.0597567,410.3056072,47.485811,124.0047332,-0.3912841,0.92027,0,0;
racing,killPrism,0.1045,-0.0067735,0.0861028,410.5726747,47.7630333,124.290413,-0.2766796,0.6507291,0.2766796,0.6507291;



custom,tower2,stone1,2,1,2,0,1,1,1,1,1,410.6031,-56.94922,-246.8476,0,0,0,1;
racing,killCuboid,3.06,9.4,3.06,410.6031,0.05078,-201.3476,0,0,0,1;
racing,killCuboid,3.244,0.101,3.244,410.6031,48.13478,-201.3476,0,0,0,1;
racing,killCuboid,3.244,0.101,3.244,410.6031,61.90378,-201.3476,0,0,0,1;
racing,killCuboid,3.244,0.101,3.244,410.6031,75.32478,-201.3476,0,0,0,1;
racing,killCuboid,3.022,0.1,3.022,410.6031,49.11078,-201.3476,0,0,0,1;
racing,killCuboid,3.0331,0.303,3.0331,410.6031,61.87078,-201.3476,0,0,0,1;
racing,killCuboid,3.036,0.1,3.036,410.6031,74.39078,-201.3476,0,0,0,1;
racing,killCuboid,0.766,2.45,0.766,399.2631,61.75078,-212.6976,0,0,0,1;
racing,killCuboid,0.766,2.45,0.766,421.9431,61.75078,-212.6976,0,0,0,1;
racing,killCuboid,0.766,2.45,0.766,399.2631,61.75078,-189.9896,0,0,0,1;
racing,killCuboid,0.766,2.45,0.766,421.9431,61.75078,-189.9896,0,0,0,1;
racing,killPyramid,0.74,0.272,0.74,410.6031,88.62078,-201.3476,0,0,0,1;
racing,killCuboid,0.143,1.222,0.143,410.6031,96.55078,-201.3476,0,0,0,1;
racing,killPrism,1.2754557,0.01,0.4924598,419.2429903,81.4894202,-212.1481032,0.6459246,-0.2877175,-0.6459246,0.2877175;
racing,killPrism,0.8530879,0.01,0.736279,421.4446208,78.8727838,-214.5025019,0.9134754,0,0,0.406894;
racing,killCuboid,1.33,0.01,1.276,410.6046814,81.39878,-212.2267495,0,0.9135455,-0.4067366,0;
racing,killPrism,1.2754557,0.01,0.4924598,401.9632097,81.4894202,-212.1521032,0.2877175,-0.6459246,0.2877175,-0.6459246;
racing,killPrism,0.8530879,0.01,0.736279,399.7615792,78.8727838,-214.5065019,0,-0.9134754,0.406894,0;
racing,killPrism,1.2754557,0.01,0.4924598,399.8025968,81.4894202,-209.9874903,0,0,-0.9134754,0.406894;
racing,killPrism,0.8530879,0.01,0.736279,397.4481981,78.8727838,-212.1891208,0.6459246,0.2877175,-0.6459246,0.2877175;
racing,killCuboid,1.33,0.01,1.276,399.7239505,81.39878,-201.3491814,-0.2876062,0.6459742,-0.2876062,-0.6459742;
racing,killPrism,1.2754557,0.01,0.4924598,399.7985968,81.4894202,-192.7077097,0.406894,-0.9134754,0,0;
racing,killPrism,0.8530879,0.01,0.736279,397.4441981,78.8727838,-190.5060792,0.2877175,-0.6459246,0.2877175,0.6459246;
racing,killPrism,1.2754557,0.01,0.4924598,401.9632097,81.4894202,-190.5370968,-0.6459246,0.2877175,-0.6459246,0.2877175;
racing,killPrism,0.8530879,0.01,0.736279,399.7615792,78.8727838,-188.1826981,0,0.406894,-0.9134754,0;
racing,killCuboid,1.33,0.01,1.276,410.6015186,81.39878,-190.4584505,-0.4067366,0,0,-0.9135455;
racing,killPrism,1.2754557,0.01,0.4924598,419.2429903,81.4894202,-190.5330968,0.2877175,-0.6459246,-0.2877175,0.6459246;
racing,killPrism,0.8530879,0.01,0.736279,421.4446208,78.8727838,-188.1786981,0.406894,0,0,0.9134754;
racing,killPrism,1.2754557,0.01,0.4924598,421.4036032,81.4894202,-192.7077097,-0.9134754,0.406894,0,0;
racing,killPrism,0.8530879,0.01,0.736279,423.7580019,78.8727838,-190.5060792,-0.6459246,0.2877175,-0.6459246,-0.2877175;
racing,killCuboid,1.33,0.01,1.276,421.4822495,81.39878,-201.3460186,-0.2876062,-0.6459742,0.2876062,-0.6459742;
racing,killPrism,1.2754557,0.01,0.4924598,421.4076032,81.4894202,-209.9874903,0,0,-0.406894,0.9134754;
racing,killPrism,0.8530879,0.01,0.736279,423.7620019,78.8727838,-212.1891208,0.2877175,0.6459246,-0.2877175,0.6459246;
racing,killCuboid,3.028,0.01,0.131,410.6015186,76.22928,-216.9719505,-0.3502073,0,0,0.9366722;
racing,killPrism,0.1021884,0.0081608,0.0775621,426.2513898,76.0103671,-217.2345909,0,-0.9366722,0.3502073,0;
racing,killPrism,0.135177,0.0081608,0.058519,425.9716273,76.2378595,-216.9728909,-0.247634,-0.6623273,0.247634,0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,394.9516474,76.0103671,-217.2370101,0.9366722,0,0,0.3502075;
racing,killPrism,0.135177,0.0081608,0.058519,395.2314099,76.2378595,-216.9753101,0.6623273,0.247634,0.6623273,0.247634;
racing,killCuboid,3.028,0.01,0.131,410.6015186,74.40678,-216.9819505,-0.3648768,0,0,-0.9310558;
racing,killPrism,0.1008752,0.0081608,0.0792472,426.2563898,74.626019,-217.2379207,0,-0.9312506,-0.3643795,0;
racing,killPrism,0.139,0.0081608,0.0582319,425.9766273,74.3832076,-216.9805611,0.2576552,-0.6584936,-0.2576552,0.6584936;
racing,killPrism,0.1008752,0.0081608,0.0792472,394.9466474,74.626019,-217.2379207,-0.9312506,0,0,0.3643795;
racing,killPrism,0.139,0.0081608,0.0582319,395.2264099,74.3832076,-216.9805611,-0.6584936,0.2576552,-0.6584936,0.2576552;
racing,killCuboid,3.028,0.01,0.131,394.9787495,76.22928,-201.3460186,-0.247634,0.6623273,0.247634,0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,394.7161091,76.0103671,-216.9958898,0.247634,-0.6623273,0.247634,0.6623273;
racing,killPrism,0.135177,0.0081608,0.058519,394.9778091,76.2378595,-216.7161273,0,0,0.3502073,0.9366722;
racing,killPrism,0.1021884,0.0081608,0.0775621,394.7136899,76.0103671,-185.6961474,0.6623272,0.2476341,-0.6623272,0.2476341;
racing,killPrism,0.135177,0.0081608,0.058519,394.9753899,76.2378595,-185.9759099,0.9366722,0.3502073,0,0;
racing,killCuboid,3.028,0.01,0.131,394.9687495,74.40678,-201.3460186,-0.2580069,-0.6583559,0.2580069,-0.6583559;
racing,killPrism,0.1008752,0.0081608,0.0792472,394.7127793,74.626019,-217.0008898,-0.2576552,-0.6584936,-0.2576552,0.6584936;
racing,killPrism,0.139,0.0081608,0.0582319,394.9701389,74.3832076,-216.7211273,0,0,-0.3643795,0.9312506;
racing,killPrism,0.1008752,0.0081608,0.0792472,394.7127793,74.626019,-185.6911474,-0.6584936,0.2576552,0.6584936,0.2576552;
racing,killPrism,0.139,0.0081608,0.0582319,394.9701389,74.3832076,-185.9709099,-0.9312506,0.3643795,0,0;
racing,killCuboid,3.028,0.013,0.131,410.6046814,76.21928,-185.7132495,0,0.9366722,0.3502073,0;
racing,killPrism,0.1026993,0.01206,0.0779499,394.9491108,75.9997984,-185.4499549,0.3502073,0,0,0.9366722;
racing,killPrism,0.1358529,0.01206,0.0588116,395.2302721,76.2284282,-185.7129633,0.247634,0.6623273,0.247634,0.6623273;
racing,killPrism,0.1026993,0.01206,0.0779499,426.260252,75.9997984,-185.4475357,0,0.3502075,-0.9366721,0;
racing,killPrism,0.1358529,0.01206,0.0588116,425.9790907,76.2284282,-185.7105441,0.6623273,0.247634,-0.6623273,-0.247634;
racing,killCuboid,3.028,0.013,0.133,410.6046814,74.41178,-185.7082495,0,-0.9310558,0.3648768,0;
racing,killPrism,0.1013796,0.01206,0.0796434,394.9491108,74.631626,-185.4516359,-0.3643795,0,0,0.9312506;
racing,killPrism,0.139695,0.01206,0.0585231,395.2302721,74.3876006,-185.7102823,-0.2576552,0.6584936,-0.2576552,0.6584936;
racing,killPrism,0.1013796,0.01206,0.0796434,426.260252,74.631626,-185.4516359,0,0.3643795,0.9312506,0;
racing,killPrism,0.139695,0.01206,0.0585231,425.9790907,74.3876006,-185.7102823,-0.6584936,0.2576552,0.6584936,-0.2576552;
racing,killCuboid,3.028,0.01,0.131,426.2274505,76.22928,-201.3491814,0.247634,0.6623273,0.247634,-0.6623273;
racing,killPrism,0.1021884,0.0081608,0.0775621,426.4900909,76.0103671,-185.6993102,0.247634,0.6623273,-0.247634,0.6623273;
racing,killPrism,0.135177,0.0081608,0.058519,426.2283909,76.2378595,-185.9790727,0.3502073,0.9366722,0,0;
racing,killPrism,0.1021884,0.0081608,0.0775621,426.4925101,76.0103671,-216.9990526,-0.6623272,0.2476341,-0.6623272,-0.2476341;
racing,killPrism,0.135177,0.0081608,0.058519,426.2308101,76.2378595,-216.7192901,0,0,-0.9366722,-0.3502073;
racing,killCuboid,3.028,0.01,0.131,426.2374505,74.40678,-201.3491814,0.2580069,-0.6583559,0.2580069,0.6583559;
racing,killPrism,0.1008752,0.0081608,0.0792472,426.4934207,74.626019,-185.6943102,-0.2576552,0.6584936,0.2576552,0.6584936;
racing,killPrism,0.139,0.0081608,0.0582319,426.2360611,74.3832076,-185.9740727,-0.3643795,0.9312506,0,0;
